thumb,index,middle,ring,pinkie,accx1,accy1,accz1,gx1,gy1,gz1,accx2,accy2,accz2,gx2,gy2,gz2,anillo,label
377.0,242.0,285.0,288.0,258.0,16452.0,-40.0,4008.0,-380.0,30.0,-89.0,-13172.0,1960.0,7836.0,-56.0,28.0,-137.0,1.0,A
377.0,242.0,284.0,288.0,259.0,16508.0,152.0,3920.0,-423.0,-130.0,-73.0,-13192.0,1988.0,8056.0,-89.0,119.0,-199.0,1.0,A
377.0,242.0,284.0,288.0,258.0,16500.0,8.0,3944.0,-460.0,-164.0,38.0,-13296.0,1996.0,7832.0,-92.0,130.0,-121.0,1.0,A
377.0,242.0,284.0,288.0,258.0,16472.0,184.0,3916.0,-438.0,-72.0,29.0,-13304.0,2064.0,8056.0,-38.0,217.0,-173.0,1.0,A
377.0,242.0,284.0,288.0,259.0,16400.0,104.0,4172.0,-266.0,-9.0,-2.0,-13292.0,1860.0,7896.0,-38.0,54.0,-106.0,1.0,A
377.0,242.0,285.0,288.0,259.0,16508.0,-136.0,4080.0,-298.0,-95.0,-37.0,-13060.0,2032.0,8176.0,-114.0,177.0,22.0,1.0,A
377.0,242.0,285.0,288.0,259.0,16488.0,-80.0,3992.0,-201.0,19.0,-38.0,-13156.0,1792.0,8024.0,-122.0,131.0,10.0,1.0,A
377.0,243.0,284.0,288.0,259.0,16524.0,148.0,3792.0,-362.0,88.0,98.0,-13416.0,2200.0,7692.0,-114.0,204.0,11.0,1.0,A
377.0,242.0,284.0,288.0,258.0,16216.0,248.0,4416.0,-129.0,100.0,11.0,-13208.0,1912.0,7868.0,115.0,-135.0,-163.0,1.0,A
377.0,243.0,284.0,288.0,259.0,16396.0,212.0,3940.0,-453.0,18.0,-53.0,-13276.0,2136.0,8028.0,-61.0,145.0,-4.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16584.0,148.0,4056.0,-305.0,-47.0,-76.0,-13188.0,1792.0,7812.0,-74.0,122.0,-149.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16448.0,192.0,4164.0,-356.0,-36.0,-16.0,-13204.0,2028.0,8000.0,-197.0,102.0,-51.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16484.0,48.0,4120.0,-314.0,6.0,-15.0,-13272.0,1932.0,7720.0,-292.0,4.0,119.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16368.0,-48.0,4504.0,-335.0,177.0,-6.0,-13276.0,2084.0,8028.0,-222.0,-47.0,-277.0,1.0,A
377.0,243.0,285.0,289.0,259.0,16388.0,100.0,4000.0,-312.0,-157.0,-105.0,-13240.0,2088.0,7952.0,-38.0,-18.0,-166.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16448.0,216.0,4080.0,-374.0,-81.0,92.0,-13116.0,2212.0,8064.0,-143.0,160.0,-12.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16524.0,32.0,4192.0,-319.0,172.0,42.0,-13332.0,2024.0,7872.0,-167.0,60.0,-117.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16456.0,40.0,3952.0,-316.0,-45.0,43.0,-13240.0,2048.0,7984.0,-19.0,91.0,-52.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16440.0,292.0,4240.0,-243.0,-50.0,-27.0,-13216.0,1892.0,7872.0,-91.0,61.0,-138.0,1.0,A
377.0,243.0,285.0,289.0,259.0,16324.0,212.0,4072.0,-536.0,-85.0,-26.0,-13192.0,2168.0,7844.0,-90.0,97.0,-76.0,1.0,A
377.0,243.0,285.0,289.0,260.0,16556.0,76.0,4008.0,-175.0,-25.0,65.0,-13228.0,2100.0,7896.0,-165.0,142.0,-118.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16392.0,152.0,4352.0,-460.0,-4.0,-74.0,-13168.0,2024.0,7852.0,-50.0,71.0,-188.0,1.0,A
377.0,244.0,285.0,289.0,260.0,16356.0,176.0,3888.0,-382.0,-32.0,86.0,-13140.0,2168.0,8044.0,-55.0,61.0,-54.0,1.0,A
377.0,243.0,285.0,288.0,259.0,16408.0,360.0,4016.0,-493.0,-19.0,83.0,-13320.0,2028.0,7908.0,6.0,137.0,-167.0,1.0,A
377.0,243.0,286.0,289.0,260.0,16424.0,132.0,4084.0,-457.0,-132.0,-67.0,-13068.0,2052.0,7968.0,-115.0,3.0,-117.0,1.0,A
377.0,243.0,285.0,289.0,260.0,16468.0,48.0,4332.0,-346.0,-114.0,-21.0,-13256.0,2156.0,7928.0,-115.0,71.0,-235.0,1.0,A
377.0,243.0,285.0,288.0,260.0,16452.0,48.0,4200.0,-424.0,-161.0,1.0,-13096.0,1848.0,7960.0,-181.0,92.0,12.0,1.0,A
377.0,243.0,285.0,289.0,260.0,16600.0,124.0,3876.0,-436.0,61.0,-48.0,-13248.0,2132.0,8012.0,-126.0,-11.0,-108.0,1.0,A
377.0,243.0,286.0,289.0,260.0,16736.0,16.0,3812.0,-228.0,-45.0,-25.0,-13204.0,2044.0,7884.0,-82.0,132.0,-49.0,1.0,A
377.0,243.0,285.0,289.0,260.0,16380.0,112.0,4140.0,-403.0,-116.0,-49.0,-13184.0,1992.0,8044.0,-37.0,133.0,-115.0,1.0,A
377.0,244.0,286.0,289.0,259.0,16480.0,-24.0,4144.0,-342.0,-22.0,-130.0,-13268.0,2108.0,7948.0,-102.0,120.0,18.0,1.0,A
377.0,243.0,285.0,289.0,260.0,16532.0,60.0,4120.0,-288.0,32.0,-31.0,-13196.0,2128.0,7812.0,-101.0,185.0,-20.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16380.0,356.0,4480.0,-388.0,69.0,-15.0,-13248.0,2176.0,7800.0,-139.0,-90.0,-98.0,1.0,A
377.0,244.0,285.0,289.0,260.0,16480.0,276.0,4252.0,-452.0,-88.0,-51.0,-13100.0,2168.0,7908.0,-49.0,100.0,-105.0,1.0,A
377.0,243.0,286.0,289.0,260.0,16488.0,152.0,4040.0,-313.0,37.0,-58.0,-13304.0,2156.0,7896.0,-200.0,86.0,-37.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16372.0,264.0,4116.0,-468.0,7.0,28.0,-13252.0,1956.0,7860.0,-21.0,70.0,-41.0,1.0,A
377.0,243.0,286.0,289.0,260.0,16448.0,288.0,4244.0,-400.0,44.0,-8.0,-13168.0,2272.0,7884.0,-95.0,52.0,-224.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16428.0,172.0,4384.0,-329.0,-5.0,-71.0,-12976.0,2140.0,7920.0,-118.0,64.0,-179.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16476.0,84.0,4180.0,-489.0,-43.0,20.0,-13080.0,1980.0,7920.0,-83.0,22.0,-88.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16348.0,424.0,4204.0,-553.0,52.0,-44.0,-13204.0,2148.0,7936.0,62.0,56.0,-181.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16280.0,276.0,4288.0,-463.0,-56.0,-9.0,-13180.0,2092.0,7840.0,33.0,80.0,-217.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16396.0,536.0,4116.0,-585.0,-105.0,-56.0,-13168.0,2184.0,7916.0,-71.0,83.0,-97.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16308.0,8.0,4096.0,-271.0,-67.0,-121.0,-13408.0,2204.0,7732.0,120.0,311.0,11.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16396.0,196.0,4408.0,-440.0,-116.0,-34.0,-13124.0,2116.0,7980.0,-126.0,8.0,59.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16312.0,732.0,4284.0,-185.0,-68.0,83.0,-13140.0,2168.0,8156.0,-75.0,39.0,-186.0,1.0,A
377.0,244.0,287.0,289.0,260.0,16500.0,96.0,3900.0,-317.0,127.0,-40.0,-13212.0,2008.0,7980.0,-181.0,128.0,3.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16296.0,100.0,4264.0,-295.0,-25.0,33.0,-13112.0,2256.0,8024.0,-33.0,91.0,-155.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16396.0,300.0,4228.0,-269.0,-31.0,-52.0,-13248.0,2176.0,7864.0,-82.0,39.0,-182.0,1.0,A
377.0,244.0,286.0,289.0,260.0,16372.0,192.0,4212.0,-419.0,-94.0,-77.0,-13144.0,2260.0,8016.0,-160.0,72.0,-173.0,1.0,A
377.0,244.0,287.0,289.0,261.0,16512.0,140.0,4312.0,-280.0,-191.0,-102.0,-13232.0,2036.0,7880.0,-196.0,104.0,-94.0,1.0,A
377.0,244.0,286.0,289.0,261.0,16432.0,268.0,4244.0,-322.0,-87.0,27.0,-13068.0,2196.0,7976.0,-230.0,162.0,-22.0,1.0,A
377.0,244.0,286.0,289.0,261.0,16352.0,80.0,4076.0,-297.0,-20.0,-3.0,-13168.0,2236.0,8056.0,-105.0,124.0,-18.0,1.0,A
377.0,245.0,286.0,289.0,260.0,16348.0,228.0,4300.0,-212.0,4.0,-64.0,-13284.0,2016.0,7620.0,-66.0,157.0,10.0,1.0,A
377.0,244.0,286.0,289.0,261.0,16384.0,212.0,4212.0,-301.0,47.0,-13.0,-13196.0,2244.0,7960.0,-119.0,103.0,-166.0,1.0,A
377.0,244.0,286.0,289.0,261.0,16340.0,200.0,4424.0,-494.0,-98.0,9.0,-13140.0,2164.0,7816.0,-189.0,167.0,-72.0,1.0,A
377.0,245.0,286.0,290.0,261.0,16388.0,-176.0,4200.0,-418.0,51.0,-11.0,-13064.0,2276.0,7924.0,93.0,93.0,122.0,1.0,A
377.0,244.0,286.0,290.0,261.0,16568.0,-24.0,4400.0,-386.0,-58.0,-104.0,-13096.0,2232.0,7972.0,-204.0,-29.0,-249.0,1.0,A
377.0,245.0,286.0,289.0,261.0,16228.0,168.0,4460.0,-524.0,-96.0,-39.0,-13128.0,2064.0,7916.0,34.0,108.0,-81.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16336.0,296.0,4540.0,-339.0,-7.0,50.0,-13124.0,2160.0,7880.0,-92.0,153.0,-148.0,1.0,A
377.0,244.0,287.0,290.0,261.0,16360.0,8.0,4072.0,-414.0,-172.0,-87.0,-13164.0,2164.0,8004.0,-159.0,13.0,-50.0,1.0,A
378.0,245.0,287.0,290.0,261.0,16408.0,120.0,3976.0,-120.0,-58.0,-112.0,-13224.0,2400.0,7988.0,-18.0,126.0,-146.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16460.0,292.0,4384.0,-403.0,-169.0,42.0,-12960.0,1884.0,7856.0,-144.0,-56.0,-131.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16632.0,308.0,4032.0,-403.0,19.0,-206.0,-12960.0,2012.0,7960.0,-67.0,133.0,34.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16312.0,104.0,4464.0,-268.0,-48.0,-14.0,-12908.0,2336.0,7836.0,-137.0,-38.0,-177.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16444.0,288.0,4368.0,-343.0,-198.0,-186.0,-12828.0,1880.0,8176.0,0.0,197.0,-251.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16332.0,220.0,4620.0,-281.0,123.0,-104.0,-13196.0,2396.0,8044.0,-200.0,194.0,24.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16408.0,308.0,4212.0,-266.0,-41.0,66.0,-13340.0,2552.0,8080.0,-33.0,68.0,-263.0,1.0,A
377.0,245.0,287.0,290.0,261.0,16472.0,-28.0,3784.0,-426.0,-315.0,-118.0,-12900.0,2136.0,8128.0,-90.0,-21.0,-305.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16504.0,464.0,4020.0,-419.0,-106.0,-46.0,-13008.0,1928.0,8020.0,-253.0,37.0,-102.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16368.0,164.0,4300.0,-273.0,117.0,-32.0,-13024.0,2152.0,8124.0,27.0,78.0,-145.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16476.0,288.0,4044.0,-447.0,-67.0,-96.0,-12992.0,2044.0,8288.0,-50.0,26.0,-234.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16528.0,288.0,3964.0,-423.0,-32.0,-136.0,-13280.0,2004.0,8044.0,-64.0,92.0,-37.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16504.0,184.0,3984.0,-300.0,-87.0,-17.0,-13124.0,2120.0,8032.0,-46.0,96.0,22.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16560.0,188.0,3904.0,-374.0,66.0,-81.0,-13068.0,1984.0,8020.0,-123.0,119.0,-138.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16416.0,452.0,4084.0,-395.0,-59.0,-86.0,-13176.0,1992.0,8016.0,-117.0,34.0,-116.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16444.0,460.0,4084.0,-262.0,18.0,-41.0,-13100.0,1892.0,7944.0,-40.0,26.0,-99.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16544.0,196.0,4260.0,-461.0,-54.0,4.0,-12916.0,1976.0,7976.0,-43.0,67.0,-177.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16448.0,220.0,4124.0,-673.0,202.0,-27.0,-13076.0,2016.0,8284.0,-91.0,156.0,-105.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16436.0,464.0,4316.0,-464.0,135.0,81.0,-13008.0,2188.0,8236.0,-123.0,133.0,-157.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16216.0,500.0,4340.0,-40.0,0.0,302.0,-13380.0,2148.0,7824.0,-187.0,46.0,-114.0,1.0,A
377.0,245.0,287.0,290.0,262.0,16320.0,116.0,4080.0,-457.0,1.0,115.0,-13296.0,1940.0,7928.0,-186.0,178.0,92.0,1.0,A
377.0,246.0,288.0,290.0,263.0,16504.0,156.0,4252.0,-329.0,-148.0,-112.0,-13304.0,1784.0,7872.0,-231.0,172.0,-42.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16376.0,252.0,4440.0,-85.0,-46.0,71.0,-13276.0,2176.0,7944.0,-142.0,132.0,-106.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16480.0,-228.0,4128.0,-199.0,-16.0,103.0,-12964.0,2168.0,7672.0,-259.0,218.0,66.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16500.0,236.0,4312.0,-460.0,-56.0,8.0,-13180.0,1936.0,7884.0,-134.0,109.0,-147.0,1.0,A
377.0,246.0,287.0,290.0,262.0,16412.0,164.0,4364.0,-309.0,-66.0,-2.0,-13276.0,1992.0,8024.0,-76.0,104.0,-84.0,1.0,A
376.0,246.0,287.0,290.0,262.0,16468.0,-184.0,4152.0,-379.0,-57.0,49.0,-13288.0,1928.0,7692.0,5.0,97.0,-79.0,1.0,A
377.0,246.0,288.0,290.0,263.0,16544.0,-108.0,4148.0,-389.0,-18.0,-77.0,-13144.0,1956.0,7900.0,-102.0,192.0,-59.0,1.0,A
376.0,246.0,287.0,290.0,262.0,16364.0,36.0,4352.0,-323.0,-82.0,-95.0,-13264.0,1920.0,7840.0,-93.0,153.0,-105.0,1.0,A
377.0,246.0,288.0,290.0,263.0,16412.0,228.0,4300.0,-533.0,-20.0,35.0,-13260.0,1976.0,7872.0,-71.0,90.0,-194.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16356.0,8.0,4084.0,-347.0,-58.0,-7.0,-13280.0,1960.0,7904.0,-48.0,83.0,-74.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16560.0,268.0,3948.0,-283.0,30.0,-117.0,-13112.0,1960.0,7972.0,-35.0,44.0,-84.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16368.0,48.0,4260.0,-178.0,43.0,-145.0,-13096.0,2048.0,7940.0,-84.0,157.0,-167.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16408.0,72.0,4372.0,-332.0,5.0,80.0,-13340.0,2004.0,7848.0,-116.0,68.0,-69.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16448.0,164.0,4216.0,-265.0,9.0,7.0,-13088.0,2096.0,7956.0,-71.0,169.0,-74.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16344.0,-168.0,4492.0,-277.0,22.0,-35.0,-13144.0,1908.0,8040.0,-45.0,117.0,9.0,1.0,A
376.0,246.0,288.0,290.0,262.0,16532.0,-20.0,4048.0,-359.0,-74.0,1.0,-13248.0,2096.0,7976.0,-34.0,159.0,-93.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16312.0,236.0,4488.0,-354.0,115.0,-45.0,-13240.0,1964.0,7776.0,-27.0,-60.0,-148.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16464.0,-452.0,4132.0,-290.0,-39.0,20.0,-13116.0,2180.0,8108.0,-206.0,176.0,-25.0,1.0,A
375.0,246.0,272.0,290.0,263.0,16420.0,-76.0,4260.0,-313.0,37.0,27.0,-13100.0,2328.0,7924.0,-112.0,62.0,-204.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16336.0,212.0,4240.0,-366.0,-55.0,-94.0,-13200.0,1928.0,7692.0,-113.0,163.0,-129.0,1.0,A
376.0,246.0,263.0,290.0,263.0,16468.0,48.0,4500.0,-240.0,-64.0,86.0,-13192.0,1964.0,7876.0,-160.0,122.0,7.0,1.0,A
375.0,246.0,261.0,291.0,263.0,16384.0,-128.0,4420.0,-440.0,36.0,-53.0,-13324.0,1948.0,7616.0,-157.0,30.0,-117.0,1.0,A
375.0,247.0,288.0,291.0,263.0,16340.0,140.0,4364.0,-507.0,20.0,-30.0,-13316.0,2064.0,7764.0,37.0,15.0,-141.0,1.0,A
375.0,246.0,262.0,291.0,263.0,16472.0,60.0,4196.0,-566.0,44.0,-43.0,-13224.0,2048.0,7804.0,-142.0,99.0,60.0,1.0,A
375.0,247.0,288.0,290.0,263.0,16428.0,116.0,4504.0,-367.0,-22.0,57.0,-13148.0,1820.0,8004.0,41.0,68.0,-131.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16488.0,-4.0,4448.0,-431.0,53.0,5.0,-13116.0,2004.0,7944.0,-86.0,87.0,-149.0,1.0,A
376.0,246.0,288.0,291.0,263.0,16460.0,56.0,4216.0,-419.0,-6.0,-88.0,-13232.0,2148.0,7732.0,-77.0,6.0,-110.0,1.0,A
376.0,246.0,288.0,290.0,263.0,16484.0,-16.0,4424.0,-298.0,26.0,-4.0,-13352.0,2116.0,7824.0,-99.0,136.0,-51.0,1.0,A
376.0,247.0,289.0,290.0,263.0,16324.0,-52.0,4484.0,-398.0,-55.0,14.0,-13316.0,2264.0,7828.0,-125.0,74.0,-142.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16340.0,36.0,4396.0,-414.0,-33.0,-67.0,-13148.0,2036.0,7960.0,5.0,108.0,-117.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16488.0,-88.0,4496.0,-338.0,-177.0,-11.0,-13176.0,2196.0,8068.0,-124.0,176.0,-44.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16332.0,4.0,4408.0,-329.0,2.0,-34.0,-13348.0,2000.0,7884.0,-139.0,64.0,-103.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16444.0,244.0,4324.0,-358.0,132.0,91.0,-13344.0,2184.0,7904.0,-142.0,132.0,-54.0,1.0,A
376.0,247.0,288.0,291.0,263.0,16408.0,20.0,4340.0,-337.0,53.0,60.0,-13104.0,2096.0,7784.0,-193.0,179.0,35.0,1.0,A
375.0,247.0,263.0,291.0,263.0,16468.0,104.0,4288.0,-234.0,-28.0,5.0,-13048.0,2100.0,7980.0,-56.0,201.0,80.0,1.0,A
376.0,247.0,263.0,291.0,263.0,16444.0,76.0,4400.0,-262.0,8.0,-52.0,-13224.0,2076.0,7896.0,-221.0,185.0,-69.0,1.0,A
375.0,247.0,263.0,291.0,263.0,16340.0,-48.0,4432.0,-340.0,-1.0,-4.0,-13252.0,2048.0,7952.0,-59.0,0.0,-161.0,1.0,A
375.0,247.0,262.0,291.0,264.0,16504.0,-176.0,4304.0,-352.0,65.0,30.0,-13220.0,1996.0,7848.0,-161.0,55.0,-115.0,1.0,A
375.0,247.0,262.0,291.0,263.0,16500.0,-92.0,4380.0,-241.0,-79.0,-87.0,-13412.0,2168.0,7632.0,-203.0,80.0,-27.0,1.0,A
375.0,247.0,260.0,291.0,263.0,16372.0,-300.0,4328.0,-269.0,69.0,-32.0,-13384.0,2052.0,8060.0,-89.0,-46.0,-172.0,1.0,A
375.0,247.0,288.0,291.0,263.0,16368.0,8.0,4408.0,-476.0,-40.0,-23.0,-13204.0,2172.0,7928.0,40.0,-30.0,-138.0,1.0,A
376.0,247.0,262.0,291.0,263.0,16532.0,-436.0,4292.0,-287.0,-64.0,-92.0,-13096.0,2108.0,7916.0,-171.0,253.0,14.0,1.0,A
375.0,247.0,264.0,291.0,264.0,16288.0,236.0,4384.0,-320.0,12.0,-45.0,-13324.0,2132.0,7764.0,-28.0,80.0,-150.0,1.0,A
375.0,247.0,265.0,291.0,264.0,16232.0,24.0,4644.0,-478.0,-30.0,10.0,-13268.0,2024.0,7896.0,-71.0,141.0,-33.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16268.0,-216.0,4684.0,-362.0,-110.0,22.0,-13328.0,2152.0,7888.0,-80.0,180.0,-108.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16292.0,288.0,4328.0,-387.0,4.0,-50.0,-13232.0,2132.0,7868.0,-102.0,83.0,-54.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16324.0,108.0,4552.0,-357.0,57.0,93.0,-13200.0,2172.0,8024.0,-193.0,215.0,-11.0,1.0,A
375.0,247.0,288.0,291.0,264.0,16452.0,100.0,4356.0,-290.0,86.0,-42.0,-13188.0,2216.0,7812.0,-124.0,180.0,-54.0,1.0,A
375.0,247.0,288.0,291.0,264.0,16252.0,-100.0,4604.0,-387.0,65.0,43.0,-13120.0,2272.0,7856.0,67.0,275.0,7.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16280.0,240.0,4444.0,-409.0,-152.0,-5.0,-13160.0,2340.0,7704.0,-186.0,146.0,-36.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16268.0,-252.0,4836.0,-216.0,-43.0,3.0,-13220.0,2124.0,7776.0,-41.0,6.0,-124.0,1.0,A
375.0,247.0,266.0,291.0,264.0,16408.0,-120.0,4492.0,-260.0,-123.0,25.0,-13192.0,2200.0,7772.0,-283.0,65.0,-179.0,1.0,A
375.0,247.0,261.0,291.0,264.0,16356.0,84.0,4468.0,-267.0,30.0,-4.0,-13312.0,2208.0,7752.0,-173.0,143.0,-5.0,1.0,A
375.0,248.0,264.0,291.0,264.0,16372.0,-408.0,4568.0,-278.0,38.0,95.0,-13176.0,2332.0,7740.0,-197.0,109.0,-57.0,1.0,A
375.0,247.0,262.0,291.0,264.0,16416.0,40.0,4344.0,-234.0,-94.0,-57.0,-13344.0,2032.0,7736.0,-112.0,243.0,-30.0,1.0,A
375.0,248.0,290.0,291.0,264.0,16300.0,-80.0,4644.0,-360.0,-34.0,4.0,-13072.0,2080.0,7940.0,67.0,69.0,-261.0,1.0,A
375.0,247.0,289.0,292.0,264.0,16308.0,-44.0,4340.0,-424.0,-46.0,-125.0,-13100.0,2228.0,7844.0,-100.0,114.0,-113.0,1.0,A
375.0,248.0,289.0,292.0,264.0,16472.0,-156.0,4448.0,-471.0,46.0,-60.0,-13224.0,2152.0,7672.0,20.0,96.0,-93.0,1.0,A
374.0,247.0,289.0,291.0,264.0,16256.0,220.0,4552.0,-412.0,95.0,-43.0,-13172.0,2212.0,7808.0,-3.0,102.0,-161.0,1.0,A
374.0,248.0,289.0,291.0,264.0,16368.0,-280.0,4720.0,-433.0,52.0,78.0,-13188.0,2360.0,7816.0,-142.0,210.0,11.0,1.0,A
375.0,247.0,289.0,291.0,264.0,16488.0,-56.0,4400.0,-211.0,67.0,-26.0,-13244.0,2172.0,7824.0,-75.0,145.0,-35.0,1.0,A
374.0,248.0,290.0,291.0,265.0,16324.0,152.0,4928.0,-266.0,-149.0,46.0,-13140.0,2176.0,7912.0,-284.0,321.0,-330.0,1.0,A
374.0,247.0,289.0,292.0,264.0,16468.0,-332.0,4592.0,-487.0,-117.0,91.0,-13040.0,2064.0,7900.0,-42.0,213.0,-257.0,1.0,A
375.0,248.0,289.0,291.0,264.0,16236.0,-72.0,4488.0,-345.0,364.0,353.0,-13516.0,2280.0,7580.0,-364.0,159.0,142.0,1.0,A
375.0,248.0,289.0,292.0,264.0,16296.0,-224.0,4576.0,-340.0,73.0,86.0,-13364.0,2036.0,7724.0,-52.0,199.0,-80.0,1.0,A
374.0,247.0,289.0,291.0,264.0,16264.0,-368.0,4652.0,-350.0,-4.0,189.0,-13544.0,2100.0,7556.0,-212.0,67.0,-138.0,1.0,A
374.0,248.0,289.0,292.0,264.0,16200.0,-232.0,5000.0,-188.0,59.0,-43.0,-13208.0,2036.0,7712.0,-157.0,15.0,63.0,1.0,A
374.0,248.0,289.0,291.0,264.0,16384.0,-520.0,4552.0,-135.0,2.0,-121.0,-13348.0,2176.0,7652.0,-110.0,-29.0,-50.0,1.0,A
374.0,248.0,289.0,292.0,264.0,16496.0,-120.0,4416.0,-349.0,-248.0,-11.0,-13008.0,1892.0,8040.0,-53.0,227.0,-190.0,1.0,A
374.0,247.0,289.0,291.0,265.0,16228.0,-136.0,4544.0,-111.0,339.0,-135.0,-13536.0,2224.0,7588.0,-274.0,13.0,224.0,1.0,A
375.0,248.0,282.0,292.0,265.0,16312.0,-340.0,4896.0,-312.0,-225.0,54.0,-13092.0,2184.0,7848.0,29.0,-159.0,-189.0,1.0,A
374.0,248.0,289.0,291.0,265.0,16448.0,132.0,4368.0,-456.0,-97.0,-188.0,-13444.0,2108.0,7820.0,-86.0,58.0,-331.0,1.0,A
374.0,248.0,289.0,292.0,264.0,16328.0,224.0,4628.0,-632.0,-305.0,65.0,-13132.0,1996.0,7836.0,-46.0,5.0,-204.0,1.0,A
374.0,248.0,290.0,291.0,265.0,16412.0,-392.0,4456.0,-406.0,-34.0,11.0,-13212.0,2208.0,7804.0,-74.0,97.0,-164.0,1.0,A
374.0,248.0,289.0,292.0,265.0,16384.0,-208.0,4504.0,-425.0,12.0,22.0,-13284.0,2188.0,7828.0,-124.0,178.0,-49.0,1.0,A
374.0,248.0,289.0,292.0,265.0,16316.0,-152.0,4632.0,-290.0,-104.0,4.0,-13172.0,2220.0,7844.0,-30.0,46.0,-37.0,1.0,A
375.0,248.0,290.0,292.0,265.0,16432.0,-124.0,4660.0,-522.0,59.0,-41.0,-13224.0,2024.0,7760.0,-61.0,124.0,-57.0,1.0,A
374.0,248.0,290.0,291.0,265.0,16212.0,-84.0,4424.0,-354.0,-107.0,-27.0,-13416.0,2028.0,7712.0,-107.0,139.0,-164.0,1.0,A
375.0,248.0,289.0,291.0,265.0,16300.0,-52.0,4396.0,-459.0,-146.0,-19.0,-13220.0,2068.0,8096.0,-90.0,143.0,-19.0,1.0,A
374.0,248.0,289.0,292.0,265.0,16452.0,-204.0,4488.0,-261.0,-2.0,-45.0,-13208.0,2072.0,7816.0,-281.0,135.0,-92.0,1.0,A
375.0,248.0,263.0,292.0,265.0,16304.0,40.0,4588.0,-315.0,0.0,-7.0,-13376.0,2036.0,7848.0,-19.0,2.0,-189.0,1.0,A
375.0,248.0,290.0,292.0,265.0,16428.0,-468.0,4336.0,-391.0,-39.0,-86.0,-13408.0,2040.0,7780.0,-121.0,73.0,-80.0,1.0,A
374.0,248.0,290.0,292.0,265.0,16416.0,48.0,4456.0,-356.0,-102.0,-38.0,-13232.0,2216.0,7720.0,-89.0,133.0,-76.0,1.0,A
374.0,248.0,290.0,292.0,265.0,16400.0,-264.0,4576.0,-467.0,-130.0,-44.0,-13076.0,1936.0,7972.0,-96.0,184.0,-179.0,1.0,A
